,Z Equal Weight,Z Weighted v1 (PRIMARY),Z Weighted v2 (Trend+Vol),NIFTY500 Buy & Hold
2024-05-17,0.059936167949122404,0.062043636925592345,0.066484116929458,0.02698795768124418
2024-05-27,-0.010197639128424576,0.015046989083893084,-0.0043024259451922104,0.020339860096702855
2024-06-03,0.008486248051681605,0.007488880216777617,0.009965801701277177,0.014162750663006651
2024-06-10,-0.02484307171944506,-0.025547121384694515,-0.012828098142445213,0.0004977657885802955
2024-06-14,0.052647931921611144,0.05037627410626243,0.05819650432791486,0.018619100569738478
2024-06-24,0.021916781325569762,0.01814249445570416,0.019734966946625576,0.003367200406944937
2024-07-01,0.013633640336189275,0.016845208355165692,0.01987604317222129,0.01967329322404221
2024-07-08,0.04642936795912681,0.05195874104598816,0.043239653036079115,0.010716045688942133
2024-07-15,-0.027260721917100578,-0.020452422358962906,-0.029885732054439486,0.010391295168069359
2024-07-22,-0.04110840706023694,-0.041678768295514444,-0.040778279549516405,-0.011512353591255353
2024-07-29,0.02398540497112375,0.02261295765962224,0.02584557360561809,0.0196816845482104
2024-08-05,-0.04141487281427383,-0.0407021005106977,-0.04171279774712802,-0.03640859700267585
2024-08-12,0.014070187477608716,0.013260775635614275,0.01156100264554959,0.016564304234898852
2024-08-19,0.02060309325292329,0.01701530896463995,0.0141895488059266,0.009770530004342026
2024-08-26,0.014642455149318057,0.01121254420059521,0.013543096709193866,0.018237016389546223
2024-09-02,0.010866778795398166,0.006987373368045926,0.0065789543169511855,0.008443770093477854
2024-09-09,-0.0008567052065706118,-0.006875547040528303,-0.007957390042688606,-0.010881413426372055
2024-09-16,0.026993730902862497,0.03700155048537272,0.03781956786706898,0.019830100650366056
2024-09-23,0.00482194791152626,0.001257147153243987,0.007419151858549226,0.017147720729967286
2024-09-30,0.03876995527803207,0.03195269022121279,0.03930546663430533,-0.005496488810133204
2024-10-07,-0.07432547595249654,-0.07482608456950207,-0.07959484754760075,-0.0438540412122812
2024-10-14,0.09330694783936937,0.08618144215418691,0.09231947483955623,0.0235139839400913
2024-10-21,-0.015825265736282897,-0.01825809070183295,-0.021483722513230444,-0.019547309926855605
2024-10-28,-0.039021273457842356,-0.043928561036509814,-0.05184271934288209,-0.026363470280377777
2024-11-04,0.049457238921295575,0.054502344352689955,0.05342570974851943,-0.005812374861754677
2024-11-11,0.0007223579294979576,-0.004202958801374335,-0.00242667825563251,0.003246248606688873
2024-11-18,-0.04219950707442097,-0.040000772635783305,-0.03555916860538416,-0.03063112511840793
2024-11-25,0.04957226873503296,0.04938164839881529,0.05289057383099269,0.029868398220955772
2024-12-02,0.04981844664270183,0.04981844664270183,0.04981844664270183,0.012519121200700534
2024-12-09,0.045672513086090154,0.045672513086090154,0.045672513086090154,0.019975170619880744
2024-12-16,0.05092952158466869,0.05092952158466869,0.05092952158466869,0.0025953116950026
2024-12-23,-0.04734177706318285,-0.04734177706318285,-0.05067531538238763,-0.04025915910322053
2024-12-30,0.0022739451786479583,0.0022739451786479583,1.3096054670803076e-05,-0.002460702382173996
2025-01-06,-0.0038462525104662033,-0.0038462525104662033,0.0003942979161234481,-0.005892969363268552
2025-01-13,-0.06882585561472931,-0.06882585561472931,-0.0681380459445993,-0.044181432055216185
2025-01-20,0.04698215335956322,0.04698215335956322,0.04859317425951801,0.026622323586799723
2025-01-27,-0.1247537481460648,-0.1247537481460648,-0.1277245655996158,-0.041177954055665045
2025-02-03,0.03092129056012653,0.03092129056012653,0.030539120497063393,0.023509214072053197
2025-02-10,-0.01023636815795157,-0.01023636815795157,-0.012636477361566685,-0.0014601063891919175
2025-02-17,-0.063724048689515,-0.063724048689515,-0.03630102248321791,-0.033640910941309166
2025-02-24,0.011424069626289415,0.011424069626289415,0.01448198158735632,-0.008904555655893764
2025-03-03,-0.049298198796759105,-0.049298198796759105,-0.03447198110384973,-0.027921019911131495
2025-03-10,0.04262551038306164,0.04262551038306164,0.022710571459085224,0.018573198404780555
2025-03-17,-0.008797051665923015,-0.008797051665923015,0.0005469694535401837,0.001075666740680381
2025-03-24,0.014371314716932709,0.014371314716932709,0.0004560297780393795,0.06160200706811314
2025-03-28,0.00639975004788839,0.00432026867022225,0.00639975004788839,-0.009218547597048876
2025-04-07,-0.11937384020309928,-0.12301568789702146,-0.11937384020309928,-0.05781986967860142
2025-04-11,0.04294527701614477,0.05417509130123664,0.04294527701614477,0.03218738964572232
2025-04-21,0.05955359486396456,0.053959839867134436,0.05955359486396456,0.06037243077456833
2025-04-28,-0.008234683207055385,-0.0060197878990762305,-0.011068183071418927,0.004367040432614155
2025-05-05,0.008911362196191661,0.006206110622645563,-0.0026044931070659263,0.004221366084739664
2025-05-12,0.015150227087724769,0.014353260042346026,0.025359453177080646,0.014248608367143367
2025-05-19,0.01585811494320848,0.02314425135175964,0.012716087818382807,0.01574313458958554
2025-05-26,0.012394200568754208,0.01355739919095871,0.008299843658946765,0.0018586710283479135
2025-06-02,0.01850357754081542,0.025399440555945993,0.023933510070365448,-0.003221539791254613
2025-06-09,0.011663455106927647,0.012555583793886396,0.009203064263299051,0.021723707547789406
2025-06-16,-0.013107605852029486,-0.0106175149244761,-0.009652486200121504,-0.010094061220159878
2025-06-23,0.0038545528092638185,0.002405515683855855,0.003367250173809465,-0.004050651546543493
2025-06-30,0.004220332640237817,0.016338392238064648,0.010339665892480221,0.026767819490033373
2025-07-07,-0.007731892059432622,-0.010679108749773866,-0.006950152399974056,-0.0027945734464712713
