,Z Equal Weight,Z Weighted v1 (PRIMARY),Z Weighted v2 (Trend+Vol),NIFTY500 Buy & Hold
2022-09-12,3.016796026459175,2.917603273199936,3.035810267836431,1.6798481629659967
2022-09-19,3.022832573189603,2.952695174704452,3.054800146640854,1.6492381188599265
2022-09-26,2.8655657676846147,2.795120145690859,2.891757189309474,1.5880018548274026
2022-10-03,2.837035771974238,2.7721120859362833,2.859211758773673,1.5785983112443505
2022-10-10,2.956477608175978,2.883326680473488,2.9640314759021247,1.6123680322653684
2022-10-17,2.9553440471171406,2.871174364253524,2.9444353897096276,1.6074613667489823
2022-10-24,3.0120387169258613,2.9248058403947503,2.992130984114102,1.6390150003774346
2022-10-31,2.990403643793155,2.896851476641035,2.994959786989716,1.6633056906536097
2022-11-07,3.0789033150119236,2.9663905142302522,3.0941253185256854,1.6839190777625592
2022-11-14,3.11510274739625,2.997982596628689,3.1076985507653427,1.6876988277922151
2022-11-21,3.0598607415747106,2.9450731799537646,3.072018447377479,1.6665192869698362
2022-11-28,3.1200946526727864,3.001248023489784,3.1623803658065355,1.7021761870356178
2022-12-05,3.1466372556186135,3.0374007084874086,3.2274039921089486,1.7218837282030808
2022-12-12,3.136607710281551,3.0360418270262133,3.215964608883806,1.706872566887016
2022-12-19,3.155083348532111,3.051443057862509,3.2402668420997673,1.6990219020607984
2022-12-26,2.9256748881416237,2.8296203952461556,3.003691305236359,1.6497773128727165
2023-01-02,3.053672200194201,2.947180831049573,3.125126979270902,1.6740518273285079
2023-01-09,3.111299306182514,3.0084486623966176,3.1765072381084973,1.6661202834003717
2023-01-16,3.123033664561358,3.0291416236967414,3.182409722466553,1.6505214006103661
2023-01-23,3.130894974775784,3.035479320280787,3.189565486711622,1.6610626435604046
2023-01-30,2.908978503469714,2.814542252820805,2.9454966729152834,1.6018591409560976
2023-02-06,2.924479056158157,2.844479063247071,2.999716557703898,1.6104808532206045
2023-02-13,2.935414999258549,2.8539895518772274,3.0222914862988133,1.60685207751453
2023-02-20,2.9115604747150012,2.8287679519256685,2.999809865471065,1.6109661278321152
2023-02-27,2.7756349076310176,2.689783885371748,2.869215576554254,1.5689143867746482
2023-03-06,2.9455818359118577,2.8606856918500476,3.044642289160109,1.6047492208646503
2023-03-13,2.851313532463399,2.783049865197111,2.937118331393836,1.5587505796335628
2023-03-20,2.7677251598356674,2.7065454952938546,2.855432675358808,1.5439389201022302
2023-03-27,2.6957191914367677,2.6405921444644225,2.800022159615155,1.5380724892430786
2023-04-03,2.7991970513634827,2.7600040370255297,2.9385923836082126,1.5746568030108585
2023-04-10,2.8469471715163697,2.8082573769480677,2.9823256658419646,1.5949952011732853
2023-04-17,2.8596720654033017,2.8322074323593376,2.987343450592595,1.6072618649642505
2023-04-24,2.9250710978118817,2.9066365440481006,3.060778967867228,1.610049498010373
2023-04-28,2.999285551464448,2.9844131916535885,3.1377174527065557,1.6412580474706397
2023-05-08,3.1511228139857685,3.12671791562345,3.2782162461687894,1.6636399909415396
2023-05-15,3.1613040546409152,3.145576219006097,3.3066046758232694,1.6768610281351426
2023-05-22,3.2387231164062107,3.2115226078051564,3.3869623638378914,1.6719327948582448
2023-05-29,3.294429464298232,3.268802370465806,3.442416041911257,1.7008713375246671
2023-06-05,3.441591451283616,3.4042732638024047,3.5966364158472897,1.7102694891675914
2023-06-12,3.542732282472324,3.5024510300913563,3.7102462281558015,1.7177750698256238
2023-06-19,3.689056619291121,3.6581602050957307,3.8346998319638876,1.740750126710592
2023-06-26,3.7150919191396286,3.6798115078063325,3.8177230972116627,1.732554377716189
2023-07-03,3.8714810971062388,3.8602326479288878,3.98314972521475,1.782354336737444
2023-07-10,3.9018132619647616,3.860473066650877,4.033231803245448,1.7851365778434385
2023-07-17,4.304431820233944,4.267881920913496,4.407473082367899,1.8194616686976295
2023-07-24,4.426522687986749,4.3504389701439266,4.529602981564489,1.81871758095998
2023-07-31,4.611624165463064,4.5462317915128025,4.745080240900937,1.8396221328358358
2023-08-07,4.70638498936182,4.6277604974112165,4.848938558558995,1.8285524797532635
2023-08-14,4.9174112836826955,4.867964062153625,5.052435309508985,1.8144471643786857
2023-08-21,5.087770094314244,5.005919932786286,5.196666775785089,1.817304892646471
2023-08-28,5.209530656716332,5.085434760763814,5.325310600466798,1.8198121448059432
2023-09-04,5.4170892581122585,5.288819200697969,5.541847480877125,1.8527730748077766
2023-09-11,5.585882475662275,5.481775538618918,5.738449674838948,1.9037161251361454
2023-09-18,5.4369036081017015,5.374902632935904,5.626572640373525,1.8994295327344675
2023-09-25,5.389243104031738,5.327785636336779,5.577249476389734,1.8626511091220834
2023-09-29,5.435679775039015,5.379225906615799,5.62530611329796,1.8648132771133699
2023-10-09,5.500234699173467,5.407992210250043,5.692993823921785,1.8470306585715663
2023-10-16,5.768983358262988,5.668707009238448,5.963816277348549,1.8756402928901867
2023-10-23,5.54329538175572,5.430258499797737,5.737173979409244,1.8212571847602195
2023-10-30,5.729985785342132,5.684472667327435,5.91544857642277,1.8145064757200924
2023-11-06,6.0551234764643995,6.01805912531444,6.26782724119613,1.8504491486126529
2023-11-13,6.337246529229702,6.31906972122126,6.57053812439473,1.867617085979876
2023-11-20,6.655262152334644,6.624862851884161,6.8939545275436265,1.8951213725722778
2023-11-24,6.589461496969452,6.553546159329118,6.839629591155604,1.9026539129309497
2023-12-04,6.80800406882119,6.766503251206356,7.075869690519823,1.9894641489900886
2023-12-11,6.816537765349439,6.79787288889924,7.0997114901992,2.0241558917729767
2023-12-18,7.064647038905711,7.083515786618952,7.3282896538781,2.0657115743386774
2023-12-22,6.987924034086039,6.986367731722789,7.23812353798602,2.0548360311007094
2024-01-01,7.156855097047873,7.159906124196535,7.44640307744435,2.0995675664017415
2024-01-08,7.46803175483939,7.483263449974281,7.781218450116713,2.0939815164292406
2024-01-15,7.6276978394113675,7.773356346452671,7.97965457362545,2.144433900205971
2024-01-19,7.671936732445009,7.922263202353034,8.03719268876773,2.1143306984719232
2024-01-29,7.848143755474812,8.211367576909428,8.239052786606162,2.125680732441146
2024-02-05,7.984978599137548,8.36778511067697,8.395297198618799,2.1409776665839892
