TICKER,RANK,S_12M,S_9M,S_6M,S_3M,Z_12M,Z_9M,Z_6M,Z_3M,COMPOSITE,1M%,3M%,12M%
AEGISVOPAK,305.0,,-1.0418004193207457,-1.0782951963066656,-1.9841770053660708,,-0.2543865801703045,-0.12608686982325767,-0.4997624421961363,-0.29341196406323283,-11.692406104358955,-19.35322345086584,
NIFTY500,306.0,0.12639377900709384,-1.2509087838400712,-1.226303001759871,-2.375670676584809,0.173009156385056,-0.43666074039140546,-0.2264271730576206,-0.7044602382082531,-0.2986347488180558,-6.929326025824,-6.267793547015366,9.249828385635439
APOLLOTYRE,307.0,-0.01631019533177524,-0.718494704464113,-1.1396849770446005,-3.08700865675114,0.017668682867376863,0.027430351474862686,-0.16770541281748483,-1.0763929856942345,-0.29974984104236996,-14.171360806403788,-17.22264582539078,8.305274971941646
TRITURBINE,308.0,-0.47891876572674313,-1.2814060327410757,-0.7872155208311772,-1.6678671771513573,-0.4859040782376901,-0.4632443753658483,0.0712474721942965,-0.3343755420938696,-0.30306913087577786,-5.561635658143471,-13.638431443908638,-7.710257656781716
LICHSGFIN,309.0,-0.4387451572763592,-1.5141124171077187,-1.1890627096687434,-0.8446741619237575,-0.44217307923427485,-0.6660882973965164,-0.20118051671055787,0.09604213333136039,-0.30334994000249715,-3.4851522963811665,-5.213803450862731,-1.9782777346780578
COCHINSHIP,310.0,0.15095921986265445,-2.2367701519869745,-0.9430993058245714,-1.2598957489168765,0.1997498777444466,-1.2960096879405367,-0.034432266841511586,-0.12106212648860452,-0.31293855088155154,-4.1786932563631645,-9.716298905989252,13.087910811752401
CAMS,311.0,-0.1725533655463237,-1.3887367071027406,-1.219713693101991,-1.7019521561975306,-0.15240988822691467,-0.5568016492712108,-0.22196002197182507,-0.35219733744026877,-0.3208422242275548,-8.174904942965766,-9.779853235490322,-0.8533474091668825
ERIS,312.0,-0.012456143416787531,-1.1080204859859757,-1.9384010429413927,-1.5885308661831183,0.021864012760672204,-0.3121088385263283,-0.709186397586088,-0.29289347177489183,-0.323081173781659,-8.379167515447827,-20.690060541938514,7.535365610679423
CHOLAHLDNG,313.0,-0.2227247373041765,-1.1088687870751612,-0.8990108766624247,-2.5678672151759825,-0.20702395683995378,-0.31284827986336605,-0.004542989463804801,-0.8049528150826041,-0.33234201031243216,-8.444625882078494,-19.081490644812117,-1.5119196988707562
GILLETTE,314.0,-0.1857361601714117,-1.2693574150728089,-2.3462178080354548,-0.5040480766598874,-0.16676002506672455,-0.4527419180760277,-0.9856613966464092,0.27414311948700143,-0.33275505507554,-8.81142857142857,-3.802335947898794,3.3336371567608047
DABUR,315.0,-0.6139681069307704,-0.4696820876073957,-1.8681398584244173,-1.6074119231813853,-0.6329120975172915,0.24431364494914798,-0.6615535816109347,-0.30276568948378285,-0.3382294309157153,-8.2717729393468,-6.304606830818105,-5.808962970356313
DALBHARAT,316.0,0.24021358401158202,-1.1409056288636688,-2.6750756017984063,-1.2885958861009064,0.29690775477378556,-0.3407739367186508,-1.2086070085086889,-0.13606838395511123,-0.3471353936021663,-15.475702509450272,-5.696138211382107,15.481301723601536
HAVELLS,317.0,-0.6947770202822668,-1.035251899920181,-1.749104351992946,-0.7537039229407512,-0.7208766753969662,-0.24867841121602424,-0.5808547375572941,0.14360716130370957,-0.35170066571664377,-0.46650630512428126,-3.824482321453726,-6.386041888047178
JUBLINGREA,318.0,-0.6204836117867393,-0.9157299271459038,-1.424327630715075,-1.5328278326782034,-0.6400045531704853,-0.1444943090378101,-0.36067584498674715,-0.263768382334367,-0.35223577238235243,-13.997135750358037,-16.207681574502462,-15.892672858617129
IKS,319.0,-0.8130587558799763,-0.8419494301321307,-1.0461558233208257,-1.7800363486593935,-0.8496323102793544,-0.0801818260589761,-0.10429832683873883,-0.393024720551141,-0.3567842959320526,-18.8969418419657,-12.6372580133291,-16.366398298648033
CENTURYPLY,320.0,-0.3626469189407579,-0.9699181015084481,-1.370656847400608,-2.0959106031376806,-0.359336308698069,-0.1917286891571885,-0.32429031345272247,-0.558183874995171,-0.3583847965757877,-13.923182441700954,-13.486244281506554,-2.223953537785972
MAHSEAMLES,321.0,-0.7816230182614684,-1.2693141562844044,-1.487603885612848,-0.5750263541034556,-0.8154129243816594,-0.4527042105488958,-0.403573302891322,0.237031160787375,-0.35866481925862553,2.8059811703895043,0.8785436101802491,-15.799818566676748
IRCON,322.0,-0.2792767115561097,-1.967638411341911,-1.2929730185226609,-0.7485107579629731,-0.26858363308130523,-1.061414758523505,-0.271625395395519,0.14632247831501458,-0.36382532717132865,-12.341023838435483,-9.554896142433245,-2.342470630117477
ICICIBANK,323.0,-0.16567088511489272,-1.4561566683908418,-1.3333554777012742,-1.7984238943420223,-0.14491796115096747,-0.6155698236298796,-0.29900225019668303,-0.4026388991497096,-0.3655322335318099,-7.283535056936197,-5.8609656777196095,3.5638574457021788
PREMIERENE,324.0,-0.547751335774038,-1.3051399041700766,-1.4743419681834045,-1.0832036069806532,-0.5608318023891906,-0.4839325553602785,-0.3945825283016659,-0.028676234490885123,-0.36700578013550506,-2.269345238095233,-9.366913920993614,-11.264989022124638
GLAXO,325.0,-0.4679759283720095,-1.902846093773821,-1.2329611808899357,-0.5946088102451003,-0.47399224786165084,-1.0049370308120866,-0.23094101414089113,0.22679220698712582,-0.3707695214568757,-1.2002225578252812,-2.8602688340106264,-6.463992775980143
OBEROIRLTY,326.0,-0.4411257539522767,-1.6375424001837153,-0.977623336933965,-1.428167535632165,-0.4447644787843217,-0.77367890747564,-0.05783746320789086,-0.20904532111959837,-0.37133154264686274,-4.826439941187754,-8.550368550368548,-2.9149005542875805
GODREJAGRO,327.0,-0.8313946941162196,-1.6304650510549505,-1.70641141178959,0.3045844006910251,-0.8695919038450196,-0.767509771812404,-0.5519115169423137,0.6969476194480396,-0.37301639328792435,3.1086303134392423,0.7805942588551273,-16.646997570288093
NIVABUPA,328.0,-0.238014902352073,-1.0974410947661153,-2.0389041099135725,-1.404448201393077,-0.22366807267280045,-0.302887066577209,-0.7773213732050622,-0.19664334428431188,-0.37512996418484584,-9.628506444275974,-4.102976669348357,0.39303761931499537
KFINTECH,329.0,-0.16469072199571352,-1.5218009913992925,-1.319639426020256,-1.8198091082957113,-0.1438510041600129,-0.6727902216620312,-0.2897036001651029,-0.41382044941574664,-0.38004131885072345,-6.905383688228206,-10.845517506733348,1.234230790235391
RECLTD,330.0,-0.9321739115058945,-1.5259972895327356,-1.0306421419327256,-0.6021807663110241,-0.9792951648970081,-0.6764480223438399,-0.09378099304004667,0.22283310666918174,-0.3816727684029282,-7.460405668241165,-2.858392883185068,-18.099102422230406
GRAVITA,331.0,-0.3553206613060975,-1.160586888927406,-0.9576529426808856,-2.5582980723408797,-0.35136130775395946,-0.3579295639383322,-0.044298748753420436,-0.799949458471569,-0.38838476972932023,-10.093770530968172,-16.483577452285846,-6.165066699912735
KPRMILL,332.0,-0.42583308971881667,-1.3740507874367072,-1.1963364291831429,-1.7725191722074856,-0.4281176424619396,-0.5440003264721249,-0.20611165679118892,-0.3890942625001857,-0.39183097205635975,-17.157889359963228,-17.051963993453356,-9.654058269734278
ECLERX,333.0,0.2542652862553109,-0.6386988072235688,-1.6648726565060792,-3.8771358249151384,0.3122037413809065,0.09698629770419331,-0.5237507636066171,-1.48952173280519,-0.4010206143316768,-25.26934613077384,-30.774189246260185,23.530928346191217
VGUARD,334.0,-0.5276101428201131,-1.3179339353074853,-1.6499688759634303,-1.1670915983415857,-0.5389070980130951,-0.49508476960466974,-0.5136469055404248,-0.07253821287232384,-0.4050442465076283,-8.558558558558572,-6.728916555506159,-6.088643486046874
DCMSHRIRAM,335.0,-0.2881346859440769,-0.4673057368058619,-1.530159573499705,-3.353145363372507,-0.27822598496540063,0.2463850462904381,-0.43242347477137316,-1.215546186086276,-0.41995264988315295,-14.406779661016955,-19.180207397730065,0.3090955155814479
RAILTEL,336.0,-0.2269904539433645,-1.9711587376722526,-1.2920039209226792,-1.2832664326328056,-0.211667404548356,-1.0644833326909815,-0.2709684060783131,-0.13328180665113273,-0.4201002374921958,-14.65984346779049,-12.472985489348554,0.08826125330980705
KAYNES,337.0,-0.4677210873074947,-1.3535877909156353,-2.4880847345193007,-0.29058599321059525,-0.473714840509705,-0.5261632805220048,-1.0818385568896014,0.38575467601152813,-0.4239905004774458,-5.517661079696734,-13.966751327637962,-12.201041494851427
ELECON,338.0,-0.16228482526827123,-1.899593602895423,-1.51366491631736,-1.295681132748735,-0.14123206422784224,-1.0021019216338882,-0.4212410989611553,-0.13977300162746797,-0.4260870216125884,-16.404541193625665,-15.861201383792844,2.6080286371771955
CARBORUNIV,339.0,-0.8937153611089343,-1.0215233666879389,-1.5325271169991184,-1.2125325842306067,-0.9374310930857993,-0.23671161652693307,-0.43402852547747783,-0.0962976510035809,-0.4261172215234478,-5.168674698795172,-9.632606199770377,-17.637210275728556
IEX,340.0,-0.6644078052207808,-1.3999927627725604,-1.1060821749448035,-1.6784618100460322,-0.6878182530939616,-0.5666132514963754,-0.1449247537712028,-0.3399150901441514,-0.4348178371264228,-1.9865964576352368,-12.989588497768967,-19.99869757749414
AEGISLOG,341.0,-0.6530906337878648,-1.2179367506794667,-0.9483250063946671,-2.2614363015652352,-0.6754989411938228,-0.407919902266893,-0.03797497445892282,-0.6447312399781301,-0.44153126447444224,-14.782308223911544,-18.08277419783432,-16.348958686656268
WHIRLPOOL,342.0,-0.3373810087222431,-1.5565218318720415,-2.3333690539475453,-0.5610558712442524,-0.331833091108072,-0.7030554482773742,-0.9769507217099295,0.24433581795233372,-0.44187586078576047,-1.7036056897121954,-2.167471466198423,-5.351170568561869
ITI,343.0,-0.05122884678874473,-1.2198511584554521,-1.3911368408729734,-2.976820692304203,-0.020342030408511184,-0.40958864024631625,-0.338174505228707,-1.0187797083221277,-0.44672122105141554,-13.809523809523805,-16.86351706036745,0.0157878118092869
BBTC,344.0,-0.48225448659469855,-1.301628076224462,-1.249732494986075,-2.1724562184349074,-0.4895351786436292,-0.4808713890071328,-0.24231094653663512,-0.598206792088457,-0.4527310765689635,-12.361180869468157,-17.0592584768142,-4.500121624908782
MGL,345.0,-0.9284505978987935,-1.2774153075958667,-1.5557353437157266,-0.9420064661044697,-0.9752421502457942,-0.4597657671514506,-0.44976229370102316,0.045150612953650894,-0.4599048995361542,-11.166610226887919,-5.0922575976845135,-18.40273727594386
JPPOWER,346.0,-0.14475585498460655,-0.6007861310555043,-1.8359975562489717,-3.339029737318022,-0.12215089597897637,0.13003376199933797,-0.6397630528137598,-1.2081656388256032,-0.4600114564047504,-9.894459102902376,-26.990913949759488,1.5613382899628325
KALYANKJIL,347.0,-0.4197940268068942,-1.4865676640338303,-1.4742233236080131,-1.7697193002832468,-0.4215438178947736,-0.6420782739496707,-0.3945020944851153,-0.3876303113455637,-0.4614386244187808,-10.712244198010756,-17.50290482729482,-9.375725226270593
UTIAMC,348.0,-0.03450492486262564,-1.2217619658254677,-2.44239950413518,-1.8423356061405747,-0.002137197900434134,-0.41125423984829534,-1.0508667452608984,-0.42559873550236604,-0.4724642296279985,-7.43233702047541,-12.252364804568982,7.015833075761058
TBOTEK,349.0,-0.28100014459399864,-0.5225021762619972,-1.6411360302250655,-3.543119005485482,-0.2704596768665046,0.19827178849614216,-0.507658772569356,-1.3148764912732362,-0.47368078805323865,-20.53712480252765,-27.00447454347563,-0.19016122364613475
CAMPUS,350.0,-0.4713311878323958,-1.5054146443636736,-1.3719959845505212,-1.8754095143943312,-0.4776446170109038,-0.658506681872149,-0.32519816711140787,-0.4428918787196628,-0.4760603361785309,-13.880354238207115,-12.036182388776083,-3.9508163676678087
IOB,351.0,-1.0011643872093627,-1.149135544315621,-1.2912075621132617,-1.5715762859842457,-1.0543947773194187,-0.34794773357342285,-0.27042852317027566,-0.2840285386887046,-0.4891998931879554,-5.730337078651681,-8.829122521054057,-19.210399614829075
BAJAJFINSV,352.0,-0.363808192418128,-1.0250843912413568,-1.3863085171128806,-3.0012418905861367,-0.36060041344843724,-0.2398156662453315,-0.33490119495484744,-1.0315486643277887,-0.49171648474410123,-11.325693964239846,-13.249577192558593,-0.6722177653600392
NBCC,353.0,0.05026726010197446,-1.8701186376080492,-1.2129623492967172,-2.7001185463267676,0.09014160102256452,-0.9764093839027845,-0.21738302089687309,-0.8741022241189221,-0.4944382569740038,-15.5376923830997,-20.29602220166512,10.617537552959288
POLICYBZR,354.0,-0.07657624017646904,-1.341822381238839,-1.4599135649892183,-3.0214150603079193,-0.04793394653789617,-0.5159076880524025,-0.3848009472069444,-1.0420964807657205,-0.4976847656407409,-4.497095489850523,-25.243958514279875,9.85809745476387
PERSISTENT,355.0,-0.4813556116329178,-1.0089993690292196,-0.708615752759295,-3.7248667369274435,-0.48855670791187067,-0.22579478323285834,0.12453334139784161,-1.4099057670736745,-0.4999309792051405,-19.188085106382978,-24.663598857505555,-7.37550602350876
HINDUNILVR,356.0,-0.3694868430189359,-0.9821382066293317,-2.4549407805665666,-1.7466315553207576,-0.3667819110371185,-0.20238062746603014,-1.0593689690200985,-0.37555856956235917,-0.5010225192714016,-11.236139630390142,-6.290916973769778,1.033732991692804
TECHM,357.0,-0.5885811180889384,-1.2263864532467235,-1.1028831006240123,-2.691181250057739,-0.605277079739065,-0.4152852816629069,-0.14275597566903073,-0.8694292370872738,-0.508186893539569,-17.715977061108713,-14.549180327868838,-7.375143164543784
UBL,358.0,-1.0140895799315814,-1.9034865234598222,-1.2616414590654288,-0.4794040634641272,-1.0684645014954877,-1.0054952762149658,-0.2503845009229765,0.28702857730388426,-0.5093289253323865,7.805164319248825,-0.3676027479812105,-13.514503177882986
ETERNAL,359.0,0.051709050146995464,-0.875866441699414,-2.617676730907065,-2.68403546256324,0.09171106220501764,-0.10974637654860785,-1.1696940600130896,-0.8656929648089984,-0.5133555847914195,-22.52033927644106,-23.277339732601977,11.105594995780166
CHALET,360.0,-0.26005179362100467,-1.0967761864003591,-2.2462123371622114,-2.1789989739039393,-0.24765634027664846,-0.3023074837648677,-0.9178637609623299,-0.6016277608621993,-0.5173638364665113,-10.653138871274571,-11.857370336669703,0.9970024762153029
SJVN,361.0,-0.828046369286047,-1.8835698236465466,-1.8746708996790717,-0.25141727812383524,-0.8659470833905109,-0.988134422472049,-0.66598123093606,0.40623457195959456,-0.5284570412097562,-3.792115673168739,-4.43089430894309,-17.431514867712483
RVNL,362.0,-0.7198293066457961,-2.0387425687102807,-1.2165603726631071,-1.0951542226296354,-0.7481473526464305,-1.1233943479212827,-0.21982226222284512,-0.03492477658536961,-0.5315721848439819,-12.624113475177312,-11.352734250079955,-15.834218916046773
HUDCO,363.0,-0.26719445897247135,-1.6616202466420553,-1.3998374766622896,-2.461475384229164,-0.2554314917607998,-0.794666921289506,-0.34407300788374273,-0.7493243977937346,-0.5358739546819458,-8.882844973572123,-16.825932171631997,-1.7703031644168976
VMM,364.0,-0.020567883141487064,-1.0059782825112036,-2.687120412514187,-2.407693627390756,0.01303397494480334,-0.22316138303725896,-1.2167726586642411,-0.7212038740156358,-0.5370259851930831,-11.647309013577633,-17.58602273594263,8.628318584070804
TRIDENT,365.0,-0.4148184997582807,-1.6546808675558213,-1.6113508415916713,-1.9061313171913015,-0.41612770575555397,-0.788618050416709,-0.4874662236006303,-0.45895519157599,-0.5377917928372209,-18.460995411224847,-16.60649819494584,-5.2890528905289
AFFLE,366.0,-0.3057864878097157,-1.3327630398435533,-2.2600212109051325,-1.8470207607012115,-0.2974408615864067,-0.5080109028196464,-0.9272253387145777,-0.4280484323507287,-0.5401813838678399,-14.45023639228996,-14.043848964677219,-1.3386459753241708
CAPLIPOINT,367.0,-0.47684365682710544,-1.1879510158431583,-1.9397531019208027,-2.178105683660262,-0.4836452175397742,-0.3817821404013431,-0.7101030114603991,-0.601160691896536,-0.5441727653245132,-3.884212920837138,-11.271524569508617,-8.243980564076125
PRAJIND,368.0,-1.506335988765657,-1.7998680658085213,-1.3383060182977207,0.17568210039863466,-1.6042995445622243,-0.9151738421814121,-0.3023584160630739,0.6295492967916262,-0.548070626503771,6.135902636916835,0.948553054662371,-40.182909402686484
CHAMBLFERT,369.0,-1.219214657625155,-1.373080741270661,-2.3031446684503307,0.11153622295837037,-1.2917534942996034,-0.5431547632126245,-0.9564604239409944,0.59600975145387,-0.548839732499838,-2.933902877697847,2.8343455996189038,-22.423861288293946
TMPV,370.0,-0.9212879361233497,-1.559798729630942,-1.8998988363371137,-0.7758460167438517,-0.9674452316455997,-0.7059118322795491,-0.6830842398381518,0.13202986610381903,-0.5561028594148705,-11.142024377318481,-2.7125036263417335,-15.49065067284915
ABBOTINDIA,371.0,-0.76162837385218,-1.26317390422186,-1.9675045103085889,-1.5238394593101754,-0.793647745487756,-0.4473519172974093,-0.7289167809388709,-0.2590686889461146,-0.5572462831675377,-1.0189228529839833,-3.116651825467498,-8.09879379666858
PRESTIGE,372.0,0.18717648865513992,-1.6997790136066229,-1.4609159969983978,-3.4877543244351292,0.23917420148740048,-0.8279288963402288,-0.38548053522910924,-1.2859283140201,-0.5650408860255094,-19.991190536118808,-22.13240247412579,12.561968838526916
INDIGO,373.0,-0.5435034660245776,-1.3429405592562766,-2.0647027285233794,-1.7803315094871717,-0.5562077819203867,-0.5168823738789338,-0.7948112698115904,-0.3931790494084306,-0.5652701187548353,-12.356721258637027,-12.41670860593861,-7.448652903198372
UCOBANK,374.0,-1.248147974910074,-1.5246174749779706,-0.9153141134712383,-1.5238695272150207,-1.3232488694515507,-0.6752452749558587,-0.015595593886178843,-0.2590844103595244,-0.5682935371632781,-9.090909090909093,-9.30951563036757,-25.00000000000001
CDSL,375.0,0.13224371880122496,-1.8815100988119524,-1.7401197824371664,-2.750540328446898,0.17937711089984995,-0.9863390155050671,-0.5747637450525632,-0.9004659393709807,-0.5705478972571902,-11.27119260714544,-19.628262588979695,13.856209150326816
JYOTICNC,376.0,-0.8176017754223015,-1.842999660057826,-0.9589277369006446,-1.86204512635756,-0.8545776161839331,-0.9527704975751886,-0.04516298181315909,-0.43590412648432897,-0.5721038055141525,-10.474365673808272,-17.102150537634408,-22.928121563530933
OFSS,377.0,-0.4792975041886727,-1.4773423810383226,-1.5436351463262534,-2.4569343400384276,-0.48631635415563884,-0.6340368418688761,-0.44155909474447047,-0.7469500510142741,-0.577215585445815,-6.568539789531602,-15.752914909451754,-7.314410480349343
SUNDRMFAST,378.0,-0.7410799039013585,-1.2935438247795457,-1.9009247588141231,-1.8137748693893136,-0.771279699559024,-0.47382456356557007,-0.6837797529708737,-0.4106653654500086,-0.5848873453863691,-9.777801747384318,-10.982812749427973,-9.086462692244979
SWANCORP,379.0,-0.5029435401990513,-1.0718224930906668,-1.7448404530188328,-2.9356704787784698,-0.5120562569697388,-0.28055601771091787,-0.577964073009481,-0.9972637589380081,-0.5919600266570365,-15.834624091504823,-22.373626373626376,-11.278573222808353
ASIANPAINT,380.0,-0.3746612993602504,-0.35608961881143875,-1.5104634298432473,-4.722547202673758,-0.37241456774468584,0.34332915733584235,-0.41907068556552696,-1.9315565815730686,-0.5949281693868598,-7.669396872673129,-20.171673819742487,0.03137184600905396
COLPAL,381.0,-1.0696313119474756,-1.4060030706466629,-1.9324967200611278,-0.9883987174742929,-1.1289244781101055,-0.5718522758794534,-0.7051836252567146,0.02089379271469226,-0.5962666466328954,-4.639079606606044,-4.784844133586552,-14.765518099266073
EIDPARRY,382.0,0.2736162157320147,-1.0817478436932884,-2.768022681905562,-3.2544229127517452,0.33326820410414004,-0.28920767997297747,-1.27161948392607,-1.16392780871615,-0.5978716921277643,-12.840927430200654,-19.752352649826644,16.695476807836364
NTPCGREEN,383.0,-0.7372404496201753,-1.7070449537559025,-2.1278333764340926,-0.9407636736053318,-0.7671002599263744,-0.8342624217444903,-0.8376100150219943,0.045800423931902416,-0.5982930681902391,-1.4543801840699921,-4.513927116591432,-9.890909090909084
SRF,384.0,-0.9433881422880409,-1.524386527689034,-1.315876316358982,-1.9065867331526458,-0.9915024207068464,-0.6750439643901958,-0.28715244035727927,-0.45919331201166835,-0.6032230343664975,-16.673921049988284,-14.028603012297925,-15.688732298936259
TITAGARH,385.0,-0.369918111747539,-1.794212391489435,-1.840190599597356,-1.9752217487244754,-0.36725136879976983,-0.9102439423691058,-0.642605681550558,-0.495080064339169,-0.6037952642646506,-15.644290123456784,-15.235510757898819,-5.523548898170805
EIHOTEL,386.0,-0.4770155203003771,-0.9306954522144855,-2.270349066329508,-2.6503293808564132,-0.48383229959857527,-0.15753935637684877,-0.9342269974572994,-0.8480692810949984,-0.6059169836319305,-6.690962099125364,-16.05245901639344,-10.874408242829304
RAINBOW,387.0,-0.40217329260332707,-1.1785490401224077,-2.4874471135838414,-2.1151353401160113,-0.4023627599908682,-0.37358669000480665,-1.0814062886195825,-0.5682357904606913,-0.6063978822689872,4.814556851819618,-10.9409675987572,-4.5092207019631125
GAIL,388.0,-0.557363477935431,-1.7432468090531736,-1.6228374701161126,-2.0066663942887524,-0.5712951039320359,-0.8658186093122338,-0.49525346013017485,-0.5115213253775712,-0.6109721246880039,-9.575898313370812,-11.864911549228651,-6.3243859204862085
GODREJPROP,389.0,-0.7800160064976532,-1.8671346118239014,-1.1949034787019683,-1.9546324087709686,-0.8136636110251388,-0.9738082885561974,-0.2051402033914131,-0.48431464762960424,-0.6192316876505883,-8.343510602864445,-19.182574645129712,-16.14950992839368
DBREALTY,390.0,-0.22968705092792463,-2.0859094999243735,-2.5803397411947926,-1.1629307816588808,-0.2146027863722231,-1.1645084984576215,-1.1443818485515653,-0.07036267322206911,-0.6484639516508698,-18.49199324052465,-13.6634844868735,-0.8268508682178877
PCBL,391.0,-1.1160455476735698,-1.7047956927572028,-1.71279442698043,-1.1197760227956157,-1.1794487146568156,-0.8323018011801313,-0.5562388135861445,-0.04779862001721133,-0.6539469873600756,-9.207246135948166,-12.493993272465165,-26.710491011537428
PATANJALI,392.0,-0.9606164949853806,-1.147069690540055,-1.9963613245419864,-2.0749245799603178,-1.010256351550981,-0.3461469841727642,-0.7484799484467647,-0.5472110470613442,-0.6630235828079635,-6.339949205154727,-7.634508348794055,-13.09408619090603
CASTROLIND,393.0,-1.4842702650857418,-1.6023702864129845,-1.3760518432529327,-1.0525727976878336,-1.5802798914248226,-0.743020318014153,-0.3279477929897834,-0.012660498827039918,-0.6659771253139498,-1.7244115313409303,-1.5473477823114923,-18.036222175262818
ACE,394.0,-1.2011157985610366,-1.8040110512789145,-1.676735377014282,-1.1847988441072277,-1.2720519733701745,-0.9187851716428614,-0.5317929676601992,-0.08179668739730951,-0.7011067000176362,-7.545636747738471,-9.067661161427809,-25.871878393051027
DEEPAKNTR,395.0,-1.3603995207539386,-1.9291553870008153,-1.6251988349943025,-0.7383031648539828,-1.445440338646869,-1.027870137003149,-0.49685432210633235,0.15165965734397344,-0.7046262851030942,-11.22765196662694,-2.4045076328375825,-23.555373088371134
ABFRL,396.0,-1.1685868893505462,-1.0648326925703988,-2.012433353164125,-2.091080969956409,-1.2366426150591578,-0.2744631958246508,-0.7593758077603914,-0.555658635532996,-0.7065350635442991,-16.870876531573977,-18.6454078271182,-29.41531552748732
BAJAJHLDNG,397.0,-0.6091200170187954,-1.978080386771623,-2.001024958278849,-1.8459929957726557,-0.6276347071287509,-1.070516748809141,-0.7516416088868874,-0.4275110514652626,-0.7193260290725104,-8.323574452752002,-8.008677573894962,-10.09876150598047
CONCOR,398.0,-0.6650567632125479,-2.4148876375050894,-1.7501226441569615,-1.383869194987587,-0.6885246765989916,-1.4512699290511117,-0.5815450778012132,-0.18588333061101442,-0.7268057535155829,-8.401479750778817,-6.961336893107884,-8.15111284654433
AMBUJACEM,399.0,-0.6305414579949393,-1.4980688293556699,-2.2378640098971094,-2.3606611227429832,-0.6509530260479098,-0.652103531693048,-0.9122041020901844,-0.6966122886335324,-0.7279682371161686,-15.605124896303813,-14.116874589625727,-5.763688760806918
JIOFIN,400.0,-0.04441452482432516,-1.469583635679694,-2.4971479813919317,-3.3189074590347265,-0.012924297261561699,-0.6272737513637965,-1.0879828878368987,-1.197644431669149,-0.7314563420328515,-11.34633240482823,-18.587994542974084,7.232704402515711
HCLTECH,401.0,-0.836502303994678,-1.5157205242437206,-0.7461998408196666,-3.9496660873504754,-0.8751517948062848,-0.6674900413125673,0.09905361226317108,-1.5274451679873606,-0.7427583479607605,-15.711610486891392,-18.538851351351347,-12.01824401368301
DEEPAKFERT,402.0,-0.5798973575757187,-1.84854683397619,-2.0562174329627574,-2.230840420953557,-0.5958243684443225,-0.957605820494453,-0.7890587547534897,-0.6287337672507585,-0.7428056777357559,-7.579269423326529,-20.188150520416325,-10.848276170460135
RITES,403.0,-0.35766941283205017,-2.2888082788140003,-2.3346509165135783,-1.6365349783013559,-0.3539180422521204,-1.3413699292139012,-0.9778197466791646,-0.31799307535093924,-0.7477751983740314,-12.622506125306266,-12.492331960389091,-4.88188226328824
BLS,404.0,-0.8043941157603394,-1.7130809441787092,-1.79771632581734,-2.451713022833787,-0.8402004124973872,-0.8395238329173466,-0.6138107034904745,-0.7442200142278738,-0.7594387407832704,-15.642458100558665,-22.116286339481086,-23.49147858129893
TATAELXSI,405.0,-0.8904690713911108,-2.1402163062381026,-1.6720676440773754,-1.7263646871882028,-0.9338973429973483,-1.2118462868711986,-0.5286285282114006,-0.3649617616346922,-0.75983347992866,-16.999808905025805,-12.774374937242705,-17.059244760586246
IGL,406.0,-0.7505161102167103,-1.5790254448775387,-2.352936763021252,-2.094091441619502,-0.7815514860599133,-0.7226712449574662,-0.9902164400688055,-0.5572327016283015,-0.7629179681786217,-8.298100231129146,-11.41908081028098,-12.013197749891823
IRFC,407.0,-0.8916759252331192,-2.2513556593564155,-1.798688666475491,-1.4483251750018615,-0.935211064273527,-1.3087234840303044,-0.6144698914041608,-0.21958501730150295,-0.7694973642523737,-13.748153297992516,-12.6627947905667,-15.668281077406743
CIPLA,408.0,-0.8068522111530221,-1.2760778258432204,-2.0265910651663885,-2.975790279662337,-0.8428761733093757,-0.45859992013315914,-0.7689738766667034,-1.0182409430437098,-0.772172728288237,-0.9683426443202969,-10.807728431504081,-9.056707025104327
NUVOCO,409.0,-0.2478276466930425,-1.2865503243309024,-3.518421579224842,-2.227906745770891,-0.23434973980573143,-0.46772851655084374,-1.7803443628146611,-0.6271998552407949,-0.7774056186030078,-14.676795184176594,-13.005991524185301,1.2070724243454345
CONCORDBIO,410.0,-1.060482828427765,-1.9637506054793596,-1.9400488661381414,-1.46525719290246,-1.1189658923839232,-1.0580258622910268,-0.7103035216372967,-0.22843815338286175,-0.7789333574237771,-8.945134412828171,-16.745723731493456,-29.757753994482005
HDFCLIFE,411.0,-0.22539496730477074,-1.5012251925024134,-2.065566589910794,-3.8344586069530044,-0.2099306368719229,-0.6548548489024193,-0.7953969153679191,-1.4672073683619993,-0.7818474423760652,-8.475773414324062,-15.07405950976537,4.097043701799485
HONAUT,412.0,-0.8243153843267719,-1.8432235707894487,-1.7457217165939554,-2.4364914558536888,-0.8618857180855414,-0.9529656745623207,-0.5785615161922,-0.736261210697341,-0.7824185298843509,-5.663281009541398,-10.353904650482592,-9.454674900924498
PIIND,413.0,-0.7277854319940451,-1.9029914250192734,-2.19475021726153,-2.0996893398351952,-0.7568079963649312,-1.005063712165937,-0.8829755690855166,-0.5601596389233168,-0.8012517291349253,-6.333955223880594,-9.892312294346395,-8.643435538167587
SKFINDIA,414.0,-0.5180253599670886,-1.8528176491210708,-2.8553313821116126,-1.7979530348172372,-0.5284735784573092,-0.9613285756591359,-1.3308094802026038,-0.40239270383662884,-0.8057510845389194,-8.205157527588769,-11.303867403314916,-3.9284433864511525
