date,equity
2025-01-13,2250271.7416885644
2025-01-14,2261555.9520308827
2025-01-15,2267056.824839255
2025-01-16,2272159.9892893513
2025-01-17,2274636.676424914
2025-01-20,2292005.4305247064
2025-01-21,2287401.0308052967
2025-01-22,2309993.8895483315
2025-01-23,2310939.373873812
2025-01-24,2331410.1299722255
2025-01-27,2298154.4738917546
2025-01-28,2257365.5256912094
2025-01-29,2298106.6826079865
2025-01-30,2295094.77064145
2025-01-31,2299110.6095046494
2025-02-01,2296392.9320308105
2025-02-03,2296454.7029589554
2025-02-04,2317381.4712625425
2025-02-05,2314562.3945066836
2025-02-06,2323633.833717458
2025-02-07,2332772.417427968
2025-02-10,2345233.712484954
2025-02-11,2329969.604230685
2025-02-12,2344270.214952245
2025-02-13,2336896.905991661
2025-02-14,2373640.525786003
2025-02-17,2373099.4256415144
2025-02-18,2401629.333100602
2025-02-19,2397235.0828217184
2025-02-20,2361833.78705149
2025-02-21,2366793.6784013445
