,RS_12M_before,RS_9M_before,RS_6M_before,RS_3M_before,RZ_12M_before,RZ_9M_before,RZ_6M_before,RZ_3M_before,RES_MOM_before,RS_12M_after,RS_9M_after,RS_6M_after,RS_3M_after,RZ_12M_after,RZ_9M_after,RZ_6M_after,RZ_3M_after,RES_MOM_after,RANK_before,COMPOSITE_before,RANK_after,COMPOSITE_after
INTELLECT,-0.9147762053615034,-1.824159053599057,-0.2745485143858183,-1.5064854896392046,-0.755009274590108,-1.58095808867694,-0.38988259255663377,-0.723462607992833,-0.8623281409541287,-0.9696510380981567,-1.1205999356367824,-1.487345258723706,-1.6671770984147432,-0.7794111801900301,-0.9045363063988092,-1.2799980999280915,-0.8162499571924232,-0.9450488859273385,,0.489304920670086,,0.489304920670086
FINPIPE,-1.345567571759972,-1.0149109621568142,-1.6561992078015635,-2.1217621026320788,-1.1357365059337274,-0.9085701157662864,-1.3591027207790156,-1.0215995483705709,-1.1062522227124,-1.3414745523443379,-0.9675712205292328,-0.7343002674316137,-1.325918695110027,-1.1083955131757355,-0.7772634140806082,-0.7367486646578134,-0.6386831453031323,-0.8152726843043223,,0.48759412144892367,,0.48759412144892367
UTIAMC,-1.5192447126145385,-1.2097598487689167,-1.3990958034825913,-1.288769696869696,-1.2892298721960231,-1.070466139097668,-1.1787461402858717,-0.6179667725303422,-1.0391022310274762,-1.7228854793809507,-1.8840753217866741,-1.5019787847470014,-1.8796770199927486,-1.44586265717546,-1.539513346758592,-1.290554779595435,-0.9268199335971898,-1.3006876792816693,,0.48647243599699425,,0.48647243599699425
VMM,-1.2867767337589666,-1.265782859213047,-1.0179393147974682,-2.1115501389346605,-1.0837780064688376,-1.1170145323867358,-0.9113670244234614,-1.0166512640579473,-1.0322027068342454,-1.2298864573048156,-1.6259056470860174,-1.381051801130742,-3.201618604266424,-1.0096639009748545,-1.324795467274935,-1.2033176074236203,-1.614665127591599,-1.2881105258162522,,0.4809302239674268,,0.4809302239674268
MOIL,-1.302631803452807,-1.4074128983478524,-0.9832414015588034,-3.3361070884227355,-1.0977904896756445,-1.234692085073192,-0.8870266350048542,-1.6100196036455583,-1.2073822033498123,-1.2043782097630373,-1.4081415660918037,-1.3212269121898919,-3.0518216635510154,-0.9870945542777274,-1.1436826322643947,-1.160159711802457,-1.5367213614131776,-1.2069145649394393,,0.480712549637885,,0.480712549637885
KITEX,-1.3590926296372488,-1.6128540219261918,-2.3310962599605594,-2.6508027002145242,-1.1476897581133796,-1.4053889851908556,-1.8325391765689456,-1.2779501746874322,-1.4158920236401533,-1.378419461872398,-1.4874909638510159,-0.6122360664651261,-2.013234075509763,-1.1410838611489593,-1.2096769611681215,-0.6486910996934895,-0.9963136085479614,-0.998941382639633,,0.4800867025252777,,0.4800867025252777
BATAINDIA,-2.043743590797415,-1.4112107508275131,-0.6910623503195117,-0.1376563947081063,-1.75277445852994,-1.237847644359914,-0.6820646870569671,-0.060186108212217766,-0.9332182245397598,-2.008181157001137,-1.8835105796965965,-0.8271088924771017,0.09076776722978917,-1.6982883500364,-1.539043654784981,-0.8037011492067957,0.09846060303639055,-0.9856431377479465,,0.4796745244557631,,0.4796745244557631
LEMONTREE,-1.3531088244021565,-1.5962894162121044,-1.0072265109105112,-0.5850447107677982,-1.1424013568645282,-1.391625787259416,-0.9038520532325387,-0.27697150342165616,-0.9287126751945347,-1.4712820051481659,-1.8647921921488038,-1.8619842125578274,-1.579961405670698,-1.2232473626178513,-1.523475705194172,-1.5502640235502987,-0.7708690600268002,-1.2669640378472806,,0.4792806572696522,,0.4792806572696522
HAVELLS,-1.2929527693358782,-0.9192763024793034,-1.242826858126287,-0.25354559324191994,-1.0892362981368797,-0.8291091993420537,-1.0691243610784413,-0.11634109662569672,-0.7759527387957679,-0.9054136115303353,-0.5261717173171944,-0.6139347402019365,0.678783497468808,-0.7225747884008306,-0.4101545913859208,-0.6499165291949158,0.40442252968252884,-0.3445558448247846,,0.47908272915870165,,0.47908272915870165
KSCL,-1.121178718760684,-1.276122894477909,-0.6893977564203907,-2.2334932906240916,-0.9374248557699488,-1.1256058598487193,-0.6808969838740768,-1.0757397413005017,-0.9549168601983116,-1.12207867136526,-1.2935946548372919,-0.6351507583706334,-3.3104067279624902,-0.9142770542879394,-1.0484147821015544,-0.665221842983741,-1.6712707968119396,-1.0747961190462936,,0.47590041533859706,,0.47590041533859706
PNCINFRA,-1.782051516854429,-1.3851124748752557,-0.9675531780559717,-1.6846795463543442,-1.5214947566876216,-1.2161631114588516,-0.8760214351613216,-0.8098078870765418,-1.1058717975960843,-1.314687757198915,-0.9611604552789154,-0.21213327789641725,0.5173159544427147,-1.084694925138404,-0.7719316262863535,-0.36005547173841773,0.3204062049236653,-0.4740689545598774,,0.47369151204319737,,0.47369151204319737
IRCON,-1.5246195913793588,-1.5881924869732247,-1.937145410931377,-4.710206202635974,-1.2939801129634874,-1.3848982115069315,-1.5561848894622499,-2.275849731162593,-1.6277282362738155,-1.4086338324311936,-1.711118326632782,-1.8292255458517264,-5.89099771405144,-1.1678171207843009,-1.3956662458767068,-1.5266318005170352,-3.0140283956069394,-1.7760358906962455,,0.4719720847374113,,0.4719720847374113
BANKBARODA,0.17100721310691847,-0.604872041684406,-1.774641611164369,-2.131306961117931,0.20459053867523594,-0.5678770187216542,-1.4421893952339477,-1.0262245818030433,-0.7079251142708523,0.317535436298065,-0.10070712760773878,-1.5431278398179495,-1.5890399839944362,0.35947371407486284,-0.05629872274556717,-1.3202398597535838,-0.7755929120809105,-0.4481644451262997,,0.4710644961654007,,0.4710644961654007
SJVN,-1.3098046198219901,-1.008952952334259,-1.6256293528911905,-4.843845068216486,-1.104129721912368,-0.9036197251635355,-1.3376581408738573,-2.3406054551058775,-1.4215032607639095,-1.3302851965430178,-1.4458713703999566,-1.2911964302844012,-4.569699315048598,-1.0984953250117353,-1.1750622417548324,-1.1384956113506897,-2.326517869878249,-1.4346427619988766,,0.46811934089420715,,0.46811934089420715
ZENSARTECH,-1.3398335393511525,-1.4324624573242524,-1.1280758842806797,-0.7567055977688961,-1.1306688503265696,-1.2555052601187207,-0.9886272035014239,-0.3601510856653074,-0.9337380999030054,-1.190089385361757,-1.515103729152833,-1.5968693320327247,-0.6427578546427909,-0.9744519989128918,-1.232642301381532,-1.359009170530308,-0.28321441171400374,-0.9623294706346839,,0.4671484565050739,,0.4671484565050739
VBL,-0.7873553809204619,-0.3524836336127179,-0.5692859467375186,-4.058245372415387,-0.6423965773800007,-0.35817256358105015,-0.5966392303502447,-1.9599371756331228,-0.8892863867361046,-0.600816428806614,-0.07166196916757506,-0.6994835756788941,-2.323006592257888,-0.4530713892119835,-0.03214207136205389,-0.7116317747623093,-1.1574973850563781,-0.5885856550981812,,0.4663430475420302,,0.4663430475420302
BSOFT,-1.3040123044814935,-1.065417990686563,-1.7973784206473002,-2.6853563466534927,-1.09901055668607,-0.9505353905565356,-1.4581391381808677,-1.2946934056353758,-1.2005946227647122,-1.175051214412945,-0.8503256127134049,-1.434985939934653,-2.0589525290607216,-0.9611464320260049,-0.6797510772107698,-1.242225894160566,-1.0201022682935899,-0.9758064179227326,,0.46583507888250913,,0.46583507888250913
VIKRAMSOLR,-2.1045378083422728,-2.0593987559519227,-1.2179390303954032,-2.6780294319473366,-1.8065035161038239,-1.776414028932856,-1.0516656910256876,-1.291143093650858,-1.4814315824283062,,-2.525633491080941,-1.8008733571636635,-4.107558686834168,0.0,-2.0730927062864115,-1.5061784269848129,-2.086052471218815,-1.4163309011225098,,0.465214705345226,,0.465214705345226
ABFRL,-0.9419772673260569,-1.6604151448744928,-2.4962259543649687,-2.607090426648677,-0.7790491830449854,-1.444906566247573,-1.9483767209979885,-1.2567690616357206,-1.357275382981567,-0.559596484632182,-1.148697288002612,-1.309761698843607,-1.4406883428710677,-0.41660054936360563,-0.9279046742216034,-1.151888664590609,-0.6984011779060917,-0.7986987665204774,,0.45741049544188633,,0.45741049544188633
GILLETTE,-1.649915302800997,-0.646880030302663,-1.253171291680444,-1.42477527715314,-1.4047146657647736,-0.6027806120841596,-1.0763809225693646,-0.683869305998609,-0.9419363766042268,-1.5026290740064359,-1.135873155696783,-0.05497593033841899,-0.23199302858085166,-1.2509828181344353,-0.9172389347302468,-0.24668158133783505,-0.06948135812836137,-0.6210961730827196,,0.4574056713875759,,0.4574056713875759
EUREKAFORB,-1.1714134515350494,-1.367415622150477,-1.396423769882793,-1.1313606622240617,-0.9818215921446048,-1.2014591522449278,-1.1768717238645918,-0.541693033229924,-0.9754613753710122,-0.9371854329804397,-0.8939480248028843,-1.2108648529988477,-1.7067385875029972,-0.7506860591704975,-0.7160315266193827,-1.080544115092984,-0.8368349667422736,-0.8460241669062845,,0.45683917431231885,,0.45683917431231885
INFY,-1.5235265572032952,-1.8461732719617523,-1.7045505832411425,-1.8552641344908514,-1.2930141050346475,-1.5992492602183208,-1.3930209365238515,-0.8924659405579339,-1.2944375605836884,-1.4428868410042401,-1.8709580769173475,-2.4679537347080047,-0.3420238944270396,-1.1981237118050518,-1.5286038276360405,-1.9874126727090267,-0.1267336627412976,-1.210218468722854,,0.45524165742868183,,0.45524165742868183
ICICIPRULI,-1.5744461264845926,-1.6270227224984393,-2.615655261150323,-1.0867443936033625,-1.3380160900924125,-1.4171614736987652,-2.0321557026086325,-0.5200738825312762,-1.3268517872327719,-1.511306647008046,-1.4147868553263607,-2.586842815248288,-1.740447030681186,-1.2586606154132256,-1.149209471985807,-2.0731796940824676,-0.8543744638826787,-1.3338560613410448,,0.45138371460783433,,0.45138371460783433
TMPV,-0.8455770677218022,-0.627076609076013,-0.8802181470195346,-4.263387294206658,-0.6938520691772209,-0.5863263474450525,-0.8147564060314367,-2.059340246730784,-1.0385687673461235,-0.4948635158363684,-0.7033459212924187,0.6658361739232543,-0.5944274497051568,-0.3593257086245789,-0.5575091148049655,0.2733149302972154,-0.2580666766282505,-0.22539664244014485,,0.4505257025162801,,0.4505257025162801
LATENTVIEW,-0.9726304785267255,-1.5950093363785032,-1.3907687812438896,-1.7203067950519781,-0.806140051485062,-1.3905621946558857,-1.1729047813951141,-0.8270713401259304,-1.049169591915498,-0.7795644306685255,-1.0571222701717684,-1.2410296260747975,-0.321677959939543,-0.6112251635484127,-0.8517423841884478,-1.1023050936906222,-0.11614707296982979,-0.6703549285993282,,0.4502180182647891,,0.4502180182647891
AMBUJACEM,-2.84033166762078,-2.6355198076429467,-2.834101065221736,-3.029939578944042,-2.4567875764014135,-2.2551014304777866,-2.185394195695704,-1.4616638192853508,-2.0897367554650637,-2.759948213950981,-2.54363972226968,-3.0714685807868563,-1.463634698671121,-2.363441505539963,-2.0880683605061465,-2.422790509492745,-0.7103408435800667,-1.8961603047797302,,0.4468588579276689,,0.4468588579276689
COLPAL,-1.2546533215068274,-1.0900024878638293,-1.630350755212557,-2.537236607093275,-1.0553877954246496,-0.9709621551011256,-1.3409701778345098,-1.222920864587172,-1.1475602482368643,-0.934381143283041,-0.8645152668278768,-0.8339594271777993,-1.4397373027540208,-0.748204862204061,-0.6915525114636448,-0.8086431502166794,-0.6979063236844009,-0.7365767118921965,,0.44417288590840387,,0.44417288590840387
STARCEMENT,-1.5580589678267949,-1.732512694473476,-1.7862944997472785,-2.297453713055885,-1.3235333542903187,-1.5048109710145818,-1.4503638305093118,-1.1067322481606696,-1.3463601009937207,-1.5435335721752472,-2.1885761163741093,-1.5097454378454664,-4.201361299344426,-1.2871745556942922,-1.792764488631516,-1.2961576717977215,-2.1348607370051975,-1.6277393632821817,,0.4394946715687454,,0.4394946715687454
AURIONPRO,-1.6709233728345445,-1.344105894630106,-1.839546138730946,-1.7639188606760028,-1.423281296769043,-1.18209156818478,-1.4877195533484937,-0.8482038966608729,-1.2353240787407973,-1.5690904057960646,-1.2573118577190727,-1.5731022507542944,-2.006496288821852,-1.3097868906861143,-1.0182386381838275,-1.3418635104013212,-0.9928077394183618,-1.1656741946724063,,0.4393263754114279,,0.4393263754114279
ORIENTCEM,-3.0189185181463154,-2.2456665160212466,-2.7641990134411647,-2.687341803442879,-2.614620073657342,-1.9311801667045378,-2.136358302678288,-1.295655473752284,-1.994453504198113,-3.0385530384887156,-3.0803477872945266,-3.112962139545598,-2.1699219687062135,-2.6099472235900083,-2.534444635169433,-2.4527241158824022,-1.0778429405354293,-2.168739728794318,,0.43837148962508427,,0.43837148962508427
MEDPLUS,-0.7002927671671552,-0.36329985457639075,-1.0054375042412897,-2.8809110826275472,-0.565451887970475,-0.36715954416861796,-0.9025970751967757,-1.3894509332717402,-0.8061648601519023,-0.7444095866089745,-0.08861802693190396,-0.5496603161569487,-2.3807900651905465,-0.580120640889067,-0.046244303825183054,-0.6035487225319295,-1.1875638302169433,-0.6043693743657808,,0.43566243799844634,,0.43566243799844634
SUNTV,0.10458283990909534,0.008585415748303477,-0.7735683985677496,-3.9149310864708893,0.1458856302812491,-0.05816754812534009,-0.7399422121386391,-1.8904931535109826,-0.6356793208734282,0.29534088338775544,0.1688911666335975,0.4703311579451109,-2.7136518865023924,0.3398362788257307,0.16792425820302936,0.13227689040480603,-1.3607616528570239,-0.18018105635586443,,0.43454324461375454,,0.43454324461375454
BAYERCROP,-2.0185864106846987,-0.5749296808017939,-1.478366196591466,-1.7609500226119386,-1.7305409035429817,-0.5429985129198821,-1.2343538716316869,-0.84676532370327,-1.088664652949455,-1.9061282198875131,-0.9839741936882653,-0.2209972957151191,-1.741229431723557,-1.6079933144638818,-0.7909056500171817,-0.3664500068988909,-0.8547815702201851,-0.9050326354000349,,0.4285932740913533,,0.4285932740913533
RTNINDIA,-2.039300135839224,-1.7759915269061055,-0.864101607225488,-4.275569918424482,-1.7488473967645766,-1.5409366589377942,-0.8034507447379373,-2.0652434295161757,-1.5396195574891212,-2.0386886461836733,-2.0763677740520996,-1.1375942183799757,-2.043507198996286,-1.7252809569997678,-1.699441609592009,-1.027686408928177,-1.0120656075357573,-1.3661186457639278,,0.4278559950115889,,0.4278559950115889
INOXWIND,-2.5291471124886327,-2.899063674971401,-1.727450865611359,-2.204504823262367,-2.1817671294902947,-2.47407473248484,-1.4090853547743993,-1.061693160002011,-1.7816550941878861,-3.011879167121562,-3.525801711242708,-2.8897895444085533,-4.93663081075152,-2.586346548959034,-2.9049254907103816,-2.2917265822981494,-2.517443148912503,-2.5751104427200167,,0.4270055766281754,,0.4270055766281754
NETWORK18,-2.5286738214643893,-1.9371266897757247,-1.6552768722100497,-2.23194086446724,-2.1813488416708653,-1.674820626873311,-1.3584557075907104,-1.0749875014545651,-1.572403169397363,-2.892918817812041,-2.702812604482113,-1.950822101009295,-2.1970385053101924,-2.481092067545501,-2.2204513128400465,-1.6143520040693062,-1.0919524742717996,-1.8519619646816634,,0.4220671497993149,,0.4220671497993149
HINDUNILVR,-1.3980850528938695,-1.079472033597614,-1.1873729812831197,-2.0979673264658993,-1.1821507025700524,-0.9622126123184299,-1.0302237808663124,-1.010069609456348,-1.0461641763027856,-1.1965273663476463,-1.1151681450415305,-1.1126026931043813,-1.7955279407213456,-0.9801482359696347,-0.9000187248518515,-1.0096574303817365,-0.8830346858642565,-0.9432147692668698,,0.4219531812897717,,0.4219531812897717
RPOWER,-1.9883983810673571,-2.1308077487129524,-1.933734216429063,-3.119045989717938,-1.703861155914756,-1.835746325663527,-1.553791955858496,-1.5048410051480594,-1.6495601106462097,-2.06608607626741,-2.5968712695021337,-2.061426373056404,-2.5754441667327943,-1.7495218264345422,-2.132340659166472,-1.6941423340268507,-1.28884810013474,-1.7162132299406514,,0.41903886440740046,,0.41903886440740046
KPIGREEN,-1.6467658141757149,-1.5355289512913048,-1.9337251444692984,-5.051127104268736,-1.4019311928867615,-1.3411411382707552,-1.553785591930154,-2.441045534769041,-1.684475864464178,-1.2999517253186823,-0.7400612142156565,-1.5643687748791824,-5.871537082238422,-1.0716566867451087,-0.5880449624030214,-1.3355631486806216,-3.003902454927016,-1.499791813188942,,0.4182148853175879,,0.4182148853175879
RAYMONDLSL,-1.612873804210595,-1.7558567113488082,-1.9626170310455122,-2.163151179777261,-1.371977920548534,-1.5242070454105348,-1.5740530865620685,-1.0416549390103997,-1.3779732478828843,-1.6358919866792565,-1.9931635798589022,-1.577366128019687,-1.8252836723558223,-1.368892010957494,-1.6302412739521848,-1.3449394871932414,-0.8985174706121224,-1.3106475606787606,,0.4178313811465766,,0.4178313811465766
SYNGENE,-1.669430714550994,-1.8313069305450664,-0.82179312665671,-3.085722577628177,-1.421962106785294,-1.586897115955678,-0.7737715854850375,-1.4886938935667144,-1.317831175448181,-1.7503846118357762,-1.782589600121707,-2.08213092534206,-1.1707714664577011,-1.4701935114698084,-1.4551083949413948,-1.7090786744404658,-0.5579554665164115,-1.29808401184202,,0.4161797014007454,,0.4161797014007454
WIPRO,-2.0446577991529757,-2.3184862818117433,-2.4397511818233566,-2.0644762622831183,-1.753582422763285,-1.991684646388189,-1.9087599882413246,-0.993841260784229,-1.661967079544257,-1.884919970256361,-2.2535736575562626,-2.8644448482722185,-1.9658867106113964,-1.5892285467948866,-1.846822480649616,-2.2734428249896568,-0.9716773781871964,-1.670292807655339,,0.4140545695087118,,0.4140545695087118
AWFIS,-2.5977459681374153,-2.8196962207444725,-1.5280787799581623,-2.5359026265322457,-2.2423938142886706,-2.4081299100909863,-1.269226967020086,-1.222274474208292,-1.7855062914020086,-2.7123760822426113,-2.920462272619883,-2.6739665541035165,-2.5931614275802146,-2.3213503375015048,-2.401468991492855,-2.1360310807579546,-1.2980669134844536,-2.0392293308091918,,0.41340178111514686,,0.41340178111514686
BIKAJI,-1.7632065946114208,-1.5871872169576524,-1.358095546457105,-3.0520220036210843,-1.50483988467742,-1.3840629528573944,-1.1499846924316743,-1.4723640253232673,-1.3778128888224392,-1.6320432494003252,-1.3832522837164452,-1.4302082722139395,-2.5074029543448355,-1.365486701131639,-1.122982393401316,-1.2387792670384157,-1.2534442506066046,-1.2451731530444938,,0.4128679249748406,,0.4128679249748406
