TYPE,REASON,TICKER,NAME,ENTRY_DATE,EXIT_DATE,ENTRY_PRICE,EXIT_PRICE,SHARES,NET_PNL,REGIME
BUY,NEW BUY (rank=8),MOVALUE,MOVALUE,2026-02-09,,124.02,,3167.8198,,BULL
BUY,NEW BUY (rank=1),VAL30IETF,VAL30IETF,2026-02-09,,15.95,,24631.5364,,BULL
BUY,NEW BUY (rank=3),METALIETF,METALIETF,2026-02-09,,12.15,,32335.2268,,BULL
BUY,NEW BUY (rank=21),PSUBANKADD,PSUBANKADD,2026-02-09,,92.17,,4262.4824,,BULL
BUY,NEW BUY (rank=2),EGOLD,EGOLD,2026-02-09,,154.25,,2546.9887,,BULL
SELL,Regime slot reduction / sector cap / rank cut,MOVALUE,MOVALUE,2026-02-09,2026-02-16,124.02,123.01,3167.8198,-3219.5,BEAR
SELL,Regime slot reduction / sector cap / rank cut,VAL30IETF,VAL30IETF,2026-02-09,2026-02-16,15.95,15.99,24631.5364,965.26,BEAR
SELL,Regime slot reduction / sector cap / rank cut,METALIETF,METALIETF,2026-02-09,2026-02-16,12.15,11.98,32335.2268,-5516.99,BEAR
SELL,Regime slot reduction / sector cap / rank cut,PSUBANKADD,PSUBANKADD,2026-02-09,2026-02-16,92.17,93.49,4262.4824,5606.48,BEAR
SELL,Regime slot reduction / sector cap / rank cut,EGOLD,EGOLD,2026-02-09,2026-02-16,154.25,153.55,2546.9887,-1802.89,BEAR
BUY,NEW BUY (rank=3),METALIETF,METALIETF,2026-04-20,,12.91,,30443.6418,,PARTIAL
BUY,NEW BUY (rank=2),CPSEETF,CPSEETF,2026-04-20,,106.93,,3675.558,,PARTIAL
BUY,NEW BUY (rank=1),GROWWPOWER,GROWWPOWER,2026-04-20,,11.9,,33027.5139,,PARTIAL
SELL,Regime slot reduction / sector cap / rank cut,METALIETF,METALIETF,2026-04-20,2026-04-27,12.91,13.04,30443.6418,3937.67,BEAR
SELL,Regime slot reduction / sector cap / rank cut,CPSEETF,CPSEETF,2026-04-20,2026-04-27,106.93,107.44,3675.558,1854.53,BEAR
SELL,Regime slot reduction / sector cap / rank cut,GROWWPOWER,GROWWPOWER,2026-04-20,2026-04-27,11.9,12.43,33027.5139,17484.58,BEAR
BUY,NEW BUY (rank=2),CPSEETF,CPSEETF,2026-05-04,,108.01,,3683.2037,,PARTIAL
BUY,NEW BUY (rank=1),GROWWPOWER,GROWWPOWER,2026-05-04,,12.4,,32082.4864,,PARTIAL
BUY,NEW BUY (rank=3),MOENERGY,MOENERGY,2026-05-04,,41.1,,9679.3876,,PARTIAL
SELL,Regime slot reduction / sector cap / rank cut,CPSEETF,CPSEETF,2026-05-04,2026-05-18,108.01,104.68,3683.2037,-12285.07,BEAR
SELL,Regime slot reduction / sector cap / rank cut,GROWWPOWER,GROWWPOWER,2026-05-04,2026-05-18,12.4,11.89,32082.4864,-16382.07,BEAR
SELL,Regime slot reduction / sector cap / rank cut,MOENERGY,MOENERGY,2026-05-04,2026-05-18,41.1,39.57,9679.3876,-14829.46,BEAR
BUY,NEW BUY (rank=4),MOCAPITAL,MOCAPITAL,2026-05-25,,56.73,,6862.4251,,PARTIAL
BUY,NEW BUY (rank=2),METAL,METAL,2026-05-25,,13.44,,28966.174,,PARTIAL
BUY,NEW BUY (rank=1),GROWWPOWER,GROWWPOWER,2026-05-25,,12.3,,31650.8438,,PARTIAL
SELL,TSL 5.0% >= 5%,MOCAPITAL,MOCAPITAL,2026-05-25,2026-06-01,56.73,53.89,6862.4251,-19509.29,BEAR
SELL,Regime slot reduction / sector cap / rank cut,METAL,METAL,2026-05-25,2026-06-01,13.44,13.61,28966.174,4904.25,BEAR
SELL,Regime slot reduction / sector cap / rank cut,GROWWPOWER,GROWWPOWER,2026-05-25,2026-06-01,12.3,12.21,31650.8438,-2868.58,BEAR
BUY,NEW BUY (rank=2),GROWWDEFNC,GROWWDEFNC,2026-06-22,,97.02,,3980.1958,,PARTIAL
BUY,NEW BUY (rank=3),MODEFENCE,MODEFENCE,2026-06-22,,106.92,,3611.6591,,PARTIAL
BUY,NEW BUY (rank=1),GROWWPOWER,GROWWPOWER,2026-06-22,,12.52,,30843.3382,,PARTIAL
BUY,NEW BUY (rank=4),MOHEALTH,MOHEALTH,2026-06-29,,49.63,,7641.0532,,BULL
BUY,NEW BUY (rank=5),GROWWCAPM,GROWWCAPM,2026-06-29,,11.53,,32890.3269,,BULL
SELL,Regime slot reduction / sector cap / rank cut,GROWWPOWER,GROWWPOWER,2026-06-22,2026-07-06,12.52,11.9,30843.3382,-19142.87,BULL
BUY,NEW BUY (rank=4),PHARMABEES,PHARMABEES,2026-07-06,,26.53,,14451.8297,,BULL
SELL,Regime slot reduction / sector cap / rank cut,GROWWDEFNC,GROWWDEFNC,2026-06-22,2026-07-27,97.02,94.3,3980.1958,-10846.13,PARTIAL
SELL,Rank 52 > 40,GROWWCAPM,GROWWCAPM,2026-06-29,2026-07-27,11.53,11.2,32890.3269,-10873.81,PARTIAL
BUY,NEW BUY (rank=7),GILT5YBEES,GILT5YBEES,2026-08-03,,66.18,,5743.5926,,BULL
BUY,NEW BUY (rank=6),SML100CASE,SML100CASE,2026-08-03,,11.15,,34090.6689,,BULL
SELL,Rank 67 > 40,GILT5YBEES,GILT5YBEES,2026-08-03,2026-08-31,66.18,66.05,5743.5926,-766.67,BULL
BUY,NEW BUY (rank=2),INTERNET,INTERNET,2026-08-31,,14.63,,26374.1781,,BULL
SELL,Regime slot reduction / sector cap / rank cut,MODEFENCE,MODEFENCE,2026-06-22,2026-09-07,106.92,107.24,3611.6591,1135.73,PARTIAL
SELL,Regime slot reduction / sector cap / rank cut,MOHEALTH,MOHEALTH,2026-06-29,2026-09-07,49.63,51.89,7641.0532,17248.78,PARTIAL
